Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
431223,342,sommerkatj,,"St. Gallen, Sankt Gallen, Switzerland"
431223,342,klara838,,", , "
431223,342,tina7339839,,"Leipzig, Sachsen, Germany"
431223,342,harsha837,,"Karlsruhe, , Germany"
431223,342,jeanette925,,", , "
431223,342,peter7929777,,"marylebone, London, United Kingdom"
431223,342,rachel819,,"Chesterfield, , United Kingdom"
431223,342,christina963,,"Flensburg, Schleswig-Holstein, Germany"
431223,342,louise6880863,,"Port Melbourne, Victoria, Australia"
431223,342,michael312,,"tempe, AZ, United States"
431223,342,stuart266,,"Austin, Texas, United States"
431223,342,sabine124,,"Atlanta, GA, United States"
431223,342,johngree,,"Indianapolis, IN, United States"
431223,342,eric404,,"Ann Arbor, Michigan, United States"
431223,342,harald776,,"Den Haag, Zuid-Holland, Netherlands"
431223,342,eve606,,"Amsterdam, , Netherlands"
431223,342,arjan666,,"Zwolle, , Netherlands"
431223,342,joe512,,"GrungThep, , Thailand"
431223,342,mal699,,"Townsville, Queensland, Australia"
431223,342,ania803,,"Port Hope, Ontario, Canada"
431223,342,virginia401,,", , "
431223,342,shannon653,,", , "
431223,342,jeff957,,"Whitefish Bay, WI, United States"
431223,342,janice588,,", , "
431223,342,nauman146,,", , "
431223,342,margaret513,,"Charlotte, NC, United States"
431223,342,leslie566,,"Charlottesville, Virginia, United States"
431223,342,dankreuge,,"Moose Jaw, SK, Canada"
431223,342,parrish409,,"Chapel Hill, NC, United States"
431223,342,fabiana935,,", , "
431223,342,chris238,,"Montgomery, AL, United States"
431223,342,vanessa186,,", , United States"
431223,342,mike503,,"Washington, DC, United States"
431223,342,kerry487,,"Atascadero, CA, United States"
431223,342,kimberly862,,"Chicago, IL, United States"
431223,342,amy397,,"Houston, TX, United States"
431223,342,richard105,,"San Francisco, CA, United States"
431223,342,andreas880,,"Emeryville, CA, United States"
431223,342,kivastuar,,"Auckland, Auckland, New Zealand"
431223,342,tanaz829,,"London, , United Kingdom"
431223,342,erika194,,", Tokyo, Japan"
431223,342,giancarlo762,,"Cremona, Lombardia, Italy"
431223,342,carolinemc8,,"Winnsboro, SC, United States"
431223,342,christian990,,", , "
431223,342,mattparkin,,"York, North Yorkshire, United Kingdom"
431223,342,mark5695302,,"Newcastle-Upon-Tyne, Tyne and Wear, United Kingdom"
431223,342,delphine961,,"Den Haag, , Netherlands"
431223,342,svein801,,"Trondheim, , Norway"
431223,342,abigail940,,", , "
431223,342,john8234855,,"Lake Forest, IL, United States"
431223,342,david771,,"Quebec, Quebec, Canada"
431223,342,dawn106,,", , "
431223,342,kurt962,,"Durango, CO, United States"
431223,342,angus723,,"Halifax, Nova Scotia, Canada"
431223,342,suzanne106,,", , "
431223,342,kathleen601,,"Baltimore, MD, United States"
431223,342,michelle3710676,,"Calgary, AB, Canada"
431223,342,shawn461,,"OKLAHOMA CITY, OK, United States"
431223,342,michael555,,"Cambridge, Ontario, Canada"
431223,342,valerie977,,"Decatur, IL, United States"
431223,342,originalcongregatio862,,"Wrentham, MA, United States"
431223,342,alita685,,", Maryland, United States"
431223,342,auosz855,,"Tyngsboro, MA, United States"
431223,342,kealing8thgraders734,,", , "
431223,342,lara915,,"Chicago | NYC | San Francisco | London, , "
431223,342,martinahinderk973,,"Hannover, , Germany"
431223,342,kathleen730,,", Nova Scotia, Canada"
431223,342,francesco642,,", , Italy"
431223,342,frances773,,"Norwich, VT, United States"
431223,342,christi951,,", , "
431223,342,dawn808,,", , "
431223,342,eastcoastschooloflan812,,"Halifax, Nova Scotia, Canada"
431223,342,jerryandmartha139,,", , "
431223,342,laura140,,"Stamford, CT, United States"
431223,342,thomas461,,"new york, NY, United States"
431223,342,annkristin799,,", , "
431223,342,lisa547,,", , "
431223,342,laura423,,"Scarborough, Ontario, Canada"
431223,342,hanna629,,"Brandon, Manitoba, Canada"
431223,342,michael9530533,,"Berkeley, CA, United States"
431223,342,marileena528,,", , "
431223,342,angela367,,"Arlington, VA, United States"
431223,342,erin356,,", , "
431223,342,leifharal,,"Aalesund, , Norway"
431223,342,robyn647,,"Singleton, New South Wales, Australia"
431223,342,lori8138628,,"Alpharetta, GA, United States"
431223,342,eugenie599,,", , "
431223,342,collin944,,"Des Moines, Iowa, United States"
431223,342,matthew105,,"Brooklyn, NY, United States"
431223,342,sheryl380,,"Hudson Oaks, TX, United States"
431223,342,elena860,,", , Italy"
431223,342,yolande791,,"Deventer, , Netherlands"
431223,342,julie803,,"Red Deer, AB, Canada"
431223,342,kateandleon793,,"Lakewood, CO, United States"
431223,342,frank9863275,,"Iowa City, IA, United States"
431223,342,kota354,,"Kawasaki, , Japan"
431223,342,wendy787,,"Anaheim, CA, United States"
431223,342,sharon418,,"Sutton, AK, United States"
431223,342,michele279,,"Mississauga, ON, Canada"
431223,342,hal219,,"Edmonton, Alberta, Canada"
431223,342,jill534,,"Glenview, IL, United States"
431223,342,donna612,,", , "
431223,342,margrit750,,"Maumee, Ohio, United States"
431223,342,eric7895446,,"chicago, IL, United States"
431223,342,craig763,,"Landenberg, PA, United States"
431223,342,rick171,,", , "
431223,342,jamesjason249,,"Sacramento, CA, United States"
431223,342,brian448,,"boulder, CO, United States"
431223,342,dvdrtrg,,"Minneapolis, MN, United States"
431223,342,oja,,"Austin, TX, United States"
431223,342,srenchr193,,", , "
431223,342,themerringer,,"Peterborough, NH, United States"
431223,342,nancy267,,", , "
431223,342,jeremy540,,", , "
431223,342,pieterandmarie,,"Herten, , Netherlands"
431223,342,sue376,,"Topanga, CA, United States"
431223,342,alen127,,"Vancouver, British Columbia, Canada"
431223,342,wojciech881,,", , Poland"
431223,342,margaret717,,"Norwich, Norfolk, United Kingdom"
431223,342,trisha278,,", , "
431223,342,zach996,,", , United States"
431223,342,bryan645,,"Vienna, VA, United States"
431223,342,hugo668,,", , "
431223,342,lise494,,"Fredericton, New Brunswick, Canada"
431223,342,gooddogg,,"Front Porch , , "
431223,342,petra582,,"Lampertheim, Hessen, Germany"
431223,342,WCC,,"Guildford, Surrey, United Kingdom"
431223,342,scottm,,"Edmonton, Alberta, Canada"
431223,342,julia778,,", , "
431223,342,renato502,,"Valongo, Portugal, Portugal"
431223,342,sue255,,", Alberta, Canada"
431223,342,kathleen545,,", , "
431223,342,cheryl515,,", , "
431223,342,jeanluc559,,"Lalbenque, , France"
431223,342,anandhi321,,"Beaverton, OR, United States"
431223,342,maureen648,,"Squamish, British Columbia, Canada"
431223,342,nate9152,,", , "
431223,342,michele469,,"Los Angeles, CA, United States"
431223,342,peter2429102,,", , "
431223,342,kozo681,,", , "
431223,342,safeer913,,"Knoxville, TN, United States"
431223,342,bruce148,,"Albuquerque, NM, United States"
431223,342,shirley341,,"New York, NY, United States"
431223,342,gabi228,,"Forst, , Germany"
431223,342,kaeley937,,"Lancing, Tennessee, United States"
431223,342,jeanieandeb780,,"Gainesville, FL, United States"
431223,342,mary639,,"San Mateo, CA, United States"
431223,342,zach973,,"Manhattan Beach, CA, United States"
431223,342,ingrid172,,"Trysil, , Norway"
431223,342,betty141,,"Eldersburg, MD, United States"
431223,342,justin511,,"Orange, CA, United States"
431223,342,wayne822,,"Houston, TX, United States"
431223,342,katelyn695,,"apopka, Florida, United States"
431223,342,Goofines,,"Sacramento, Ca, United States"
431223,342,robert421,,", , "
431223,342,davidjperkin,,"Wolverhampton, England, United Kingdom"
431223,342,michele168,,", , "
431223,342,kacee704,,"Jacksonville, Florida, United States"
431223,342,nv,,", , "
431223,342,patricia344,,"St. John's, Newfoundland, Canada"
431223,342,charles631,,"East Boston, MA, United States"
431223,342,kathleen920,,"Burbank, CA, United States"
431223,342,chipinforchang,,"Woodland Hills, CA, United States"
431223,342,stephanie464,,"Silver Spring, MD, United States"
431223,342,hungrycactu,,", CA, United States"
431223,342,linda5459528,,", , "
431223,342,yusuke846,,", Tokyo, Japan"
431223,342,petrea737,,"Trollh\\u00e4ttan, , Sweden"
431223,342,anita6742354,,", , "
431223,342,simo485,,"Kerava, , Finland"
431223,342,inga486,,", , "
429396,84,sunil893,,"Everett, WA, United States"
429396,84,jamesclayton948,,"Rio de Janeiro, RJ, Brazil"
429396,84,nikolai,,"Palatine, Illinois, United States"
429396,84,dennisli,,", , "
429396,84,andrew2106463,,"Winchester, VA, United States"
429396,84,lindsaycarlso,,"Los Angeles, CA, United States"
429396,84,FrequentMile,,"Ann Arbor, MI, United States"
429396,84,cristian552,,"west chester, PA, United States"
429396,84,eric144,,", , "
429396,84,Schascho,,"Ebi, , Switzerland"
429396,84,debbie164,,", , United States"
429396,84,adam990,,"Rochester, NY, United States"
429396,84,lunalun,,"MECHELEN, , Belgium"
429396,84,jama,,"Cortes Island, BC, Canada"
429396,84,roger197,,", CT, United States"
429396,84,mark776,,"Johnson City, TN, United States"
429396,84,mullet,,"Cologne, , Germany"
429396,84,kivanewyor,,"New York, New York, United States"
429396,84,mark446,,"Atascadero, CA, United States"
429396,84,theohordij,,"Moncarapacho, Algarve, Portugal"
429396,84,dominic696,,"Bacchus Marsh, Victoria, Australia"
429396,84,paul383,,"Sth Queensferry, , United Kingdom"
429396,84,matt292,,", , Australia"
429396,84,trogdorfamily762,,", Connecticut, United States"
429396,84,lt618,,"Jacksonville, FL, United States"
429396,84,pete607,,"Winston Salem, NC, United States"
429396,84,dennis,,"Middletown, CT, United States"
429396,84,andrew7632849,,"London, Ontario, Canada"
429396,84,marek565,,"prague, , Czech Republic"
429396,84,alexander578,,", , "
429396,84,paul213,,"Los Angeles, CA, United States"
429396,84,Oliver1030,,"Beverly Hills, CA, United States"
429396,84,9470,,"Berkeley, CA, United States"
429396,84,ed857,,", , United States"
429396,84,alexle,,"San Francisco, CA, United States"
429396,84,mertens,,"Victor, NY, United States"
429396,84,nitin314,,", , "
429396,84,bmara,,"New York, NY, United States"
429396,84,jensdamsgaardvana,,"Oslo, , Norway"
429396,84,michael291,,"Austin, TX, United States"
429396,84,grace544,,"Boston, MA, United States"
429396,84,horsegu,,", FL, United States"
429396,84,r392,,"Bay Area, CA, United States"
429396,84,sally582,,"Toronto, Ontario, Canada"
429396,84,timothy157,,"Alpharetta, GA, United States"
429396,84,trolltech446,,"Oslo, , Norway"
429396,84,divingdoc3,,", , Dominica"
429396,84,jillian164,,"Vence, , France"
429396,84,ray1249143,,"Pyrmont, New South Wales, Australia"
429396,84,lisa2929140,,"Schwarzenbach a Wald, Bavaria, Germany"
429396,84,kbp780,,"los angeles, CA, United States"
429396,84,steve680,,"Edmonton, Alberta, Canada"
429396,84,max512,,", Zurich, Switzerland"
429396,84,memjs,,"Los Angeles, CA, United States"
429396,84,andrea655,,", , "
429396,84,manuel770,,"Berlin, , Germany"
429396,84,henry874,,"Niagara Falls, , Ontario, Canada"
429396,84,worldloveorganizatio,,"Newport Beach, CA, United States"
429396,84,TheCorrectChang,,"San Mateo, CA, United States"
429396,84,roberto360,,"CHIAVARI, Genova, Italy"
429396,84,jon270,,"Oslo, , Norway"
429396,84,ziba869,,", , "
429396,84,interaccionor,,"Murcia, Murcia, Spain"
429396,84,dragos,,"Bucharest, , Romania"
429396,84,emofun,,"Las Vegas, Nevada, United States"
429396,84,joseandres645,,", , "
429396,84,gary903,,", , "
429396,84,vic585,,"Boca Raton, FL, United States"
429396,84,berline,,"Berlin, , Germany"
429396,84,AndAboutTimeTo,,", , Singapore"
429396,84,bruno591,,"Marseille, , France"
429396,84,dany954,,"St Basile le Grand, Quebec, Canada"
429396,84,wayne612,,"Lititz, PA, United States"
429396,84,travismoor,,"Springfield, VA, United States"
429396,84,mishcondereya612,,"London, London, United Kingdom"
429396,84,joel389,,"Medford, MA, United States"
429396,84,oregonfirewall,,"Newberg, OR, United States"
429396,84,harald340,,"Ebsdorfergrund, , Germany"
429396,84,christopher736,,"Wilmette, IL, United States"
429396,84,mark705,,"Grosse Pointe Woods, MI, United States"
429396,84,ludger937,,", , Germany"
429396,84,margaret285,,"lusby, MD, United States"
429396,84,cansforcharity496,,"Wellesley Hills, MA, United States"
429396,84,morten969,,"k\\u00f8benhavn, k\\u00f8benhavn, Denmark"
432570,63,teresaandric,,"Annandale, VA, United States"
432570,63,michael861,,"Northfield, IL, United States"
432570,63,max512,,", Zurich, Switzerland"
432570,63,johnquinnhal,,"Chicago, IL, United States"
432570,63,bryant300,,", , "
432570,63,rebecca349,,"lexington, MA, United States"
432570,63,barbara561,,"Winamac, IN, United States"
432570,63,mark158,,", , India"
432570,63,kathryn506,,", , "
432570,63,mariano371,,", , "
432570,63,roland735,,"Houten, Utrecht http:\\\/\\\/www.kivafriends.org, Netherlands"
432570,63,teresa230,,", , "
432570,63,rosalind381,,"Sacramento, CA, United States"
432570,63,andrewhoffma,,"Sao Paulo, , Brazil"
432570,63,nicolabarozz,,"Castelnovo Bariano, Rovigo, Italy"
432570,63,patrick405,,"Millbrae, CA, United States"
432570,63,cansforcharity496,,"Wellesley Hills, MA, United States"
432570,63,mark608,,"Decatur, GA, United States"
432570,63,richard806,,"Pocatello, Idaho, United States"
432570,63,hansel499,,", , "
432570,63,sandy328,,"Red Deer, Alberta, Canada"
432570,63,expiringloansonly359,,"Kivaville, , "
432570,63,shirley190,,"Houston, Texas, United States"
432570,63,vernon422,,"London, London, United Kingdom"
432570,63,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
432570,63,sandeepsingh285,,"San francisco, CA, United States"
432570,63,rebecca775,,"Ypsilanti, MI, United States"
432570,63,emily496,,"Albuquerque, NM, United States"
432570,63,foreclosedjapa,,"Osaka, , Japan"
432570,63,rafael242,,"New York, NY, United States"
432570,63,mika607,,"Helsinki, Uusimaa, Finland"
432570,63,johannes581,,", , "
432570,63,yunchu363,,"Bridgeport, CT, United States"
432570,63,mootinato,,"Waldheim, Saskatchewan, Canada"
432570,63,daniel9037240,,"Upper Beaconsfield, Victoria, Australia"
432570,63,chris370,,"Vancouver, BC, Canada"
432570,63,romand214,,", , "
432570,63,harshavardhan946,,"Philadelphia, PA, United States"
432570,63,karin6,,"Amsterdam, , Netherlands"
432570,63,Sabbelbine72,,", Belgium &, Germany"
432570,63,anssi567,,"Oulu, , Finland"
432570,63,betty173,,"Birmingham, , United Kingdom"
432570,63,walterlyndal866,,"Taringa, Queensland, Australia"
432570,63,jamshed985,,"Potomac, MD, United States"
432570,63,sarah5583551,,"Colchester, Essex, United Kingdom"
432570,63,james647,,", , "
432570,63,samantha883,,"Melbourne, Victoria, Australia"
432570,63,laurent593,,"Brussels, , Belgium"
432570,63,seekin,,", , "
432570,63,jason375,,"PROVIDENCE, RI, United States"
432570,63,anne8548979,,"Isle of Bute, Scotland, "
432570,63,dragos,,"Bucharest, , Romania"
432570,63,larserik793,,"Lier, Buskerud, Norway"
432570,63,paolo790,,"Botigues de Sitges, Barcelona, Spain"
432570,63,linda116,,", , "
432570,63,kalevi933,,"Multia, , Finland"
432570,63,kevsmob750,,"Christchurch, , New Zealand"
432570,63,EntrepreneursForAfric,,"Toronto, Ontario, Canada"
432570,63,jouko194,,"Taivassalo, Suomi, "
432570,63,anette345,,"Uppsala, , Sweden"
432570,63,auni790,,"Porvoo, Southern Finland, Finland"
432570,63,toomanyexpirie,,", , "
432570,63,helen682,,"Balingup, Western Australia, Australia"
430837,26,daniel653,,"Houston, TX, United States"
430837,26,christopher517,,"San Jose, California, United States"
430837,26,naomi507,,"St. Robert, , United States"
430837,26,tom510,,"Austin, TX, United States"
430837,26,chantell,,"Waterloo, ON, Canada"
430837,26,flateri,,", , "
430837,26,henry220,,"Greeneville, Tennessee, United States"
430837,26,idaelinelippert282,,"Oslo, , Norway"
430837,26,jochen626,,"Freudenberg, NRW, Germany"
430837,26,karen998,,"Forest Hills, NY, United States"
430837,26,jeroen383,,"Heverlee, , Belgium"
430837,26,john715,,"Santee, CA, United States"
430837,26,konfirmanden2010675,,"Oberferrieden, , Germany"
430837,26,fabian421,,"Munich, Bayern, Germany"
430837,26,bt,,"Trondheim, , Norway"
430837,26,stephan222,,"Bochum, Nordrhein-Westfalen, Germany"
430837,26,brett472,,"Toronto, Ontario, Canada"
430837,26,chrisandsally474,,"Sacramento, CA, United States"
430837,26,jaakko243,,"Savonlinna, , Finland"
430837,26,kimberly725,,"Indianapolis, IN, United States"
430837,26,jouko194,,"Taivassalo, Suomi, "
430837,26,expiringloansonly359,,"Kivaville, , "
430837,26,479,,", , "
